experiment,algorithm,pop_size,config,seed,effective_pop,n_feasible,runtime_s,profile_id,archetype,hypervolume,max_hv_profile,normalized_hv,normalization_scheme
nsga2_sweep,nsga2,168,sweep,3,168,168,3.895389541983605,STU_0132,comfort_seeking,6.288300537237104,6.465723766419552,0.9725594170750202,union_observed_max_per_profile
nsga2_sweep,nsga2,168,sweep,4,168,168,4.021370082977228,STU_0132,comfort_seeking,6.2579074686137455,6.465723766419552,0.9678587726117958,union_observed_max_per_profile
nsga2_sweep,nsga2,170,sweep,0,170,170,4.237808917008806,STU_0132,comfort_seeking,6.25797311856964,6.465723766419552,0.9678689261473112,union_observed_max_per_profile
nsga2_sweep,nsga2,170,sweep,1,170,170,4.05017412500456,STU_0132,comfort_seeking,6.3008385739361925,6.465723766419552,0.9744985714762964,union_observed_max_per_profile
nsga2_sweep,nsga2,170,sweep,2,170,170,4.102861958032008,STU_0132,comfort_seeking,6.309656973594419,6.465723766419552,0.975862440391332,union_observed_max_per_profile
nsga2_sweep,nsga2,170,sweep,3,170,170,4.286998207971919,STU_0132,comfort_seeking,6.221137224002108,6.465723766419552,0.9621718231008056,union_observed_max_per_profile
nsga2_sweep,nsga2,170,sweep,4,170,170,4.033214290975593,STU_0132,comfort_seeking,6.211825987034036,6.465723766419552,0.9607317311166056,union_observed_max_per_profile
nsga2_sweep,nsga2,180,sweep,0,180,180,4.449276749975979,STU_0132,comfort_seeking,6.316517560461682,6.465723766419552,0.9769235106001914,union_observed_max_per_profile
nsga2_sweep,nsga2,180,sweep,1,180,180,4.4217895840411074,STU_0132,comfort_seeking,6.362995811022939,6.465723766419552,0.9841119170710412,union_observed_max_per_profile
nsga2_sweep,nsga2,180,sweep,2,180,180,4.498215167026501,STU_0132,comfort_seeking,6.390395441818653,6.465723766419552,0.9883495912720358,union_observed_max_per_profile
nsga2_sweep,nsga2,180,sweep,3,180,180,4.388502667017747,STU_0132,comfort_seeking,6.242862661127737,6.465723766419552,0.9655319167129798,union_observed_max_per_profile
nsga2_sweep,nsga2,180,sweep,4,180,180,4.396237791981548,STU_0132,comfort_seeking,6.27239476698553,6.465723766419552,0.9700994031885344,union_observed_max_per_profile
nsga2_sweep,nsga2,200,sweep,0,200,200,4.618967083981261,STU_0132,comfort_seeking,6.391028385985049,6.465723766419552,0.9884474835095116,union_observed_max_per_profile
nsga2_sweep,nsga2,200,sweep,1,200,200,4.804963790986221,STU_0132,comfort_seeking,6.255387433975002,6.465723766419552,0.9674690197040344,union_observed_max_per_profile
nsga2_sweep,nsga2,200,sweep,2,200,200,4.4975892920047045,STU_0132,comfort_seeking,6.3100126753298715,6.465723766419552,0.9759174538358129,union_observed_max_per_profile
